date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,weekday
2018-06-26,8.69,8.95,8.83,8.45,1318029.12,-0.01,-0.11,8.73,8.69,8.434,1263650.35,1316826.46,945711.95,1
2018-06-25,9.05,9.09,8.84,8.82,1176977.5,-0.13,-1.45,8.687999999999999,8.631,8.408,1413658.88,1236212.27,896265.02,0
2018-06-22,8.62,8.99,8.96,8.46,1360559.25,0.34,3.94,8.646,8.564,8.379,1348497.53,1171215.55,862445.97,4
2018-06-21,8.38,8.86,8.62,8.37,1451850.5,0.21,2.5,8.578,8.488,8.343,1238819.89,1079076.75,830353.52,3
2018-06-20,8.47,8.57,8.4,8.21,1010835.38,-0.22,-2.55,8.588,8.45,8.332,1143972.24,993663.81,791270.23,2
2018-06-19,8.49,8.7,8.62,8.38,2068071.75,-0.01,-0.12,8.65,8.427,8.342,1370002.56,954662.08,773707.67,1
2018-06-15,8.66,8.68,8.63,8.43,851170.75,0.01,0.12,8.574,8.381,8.346,1058765.66,801427.11,713790.56,4
2018-06-14,8.62,8.72,8.62,8.49,812171.06,-0.06,-0.69,8.482000000000001,8.329,8.35,993933.57,780742.85,703887.94,3
2018-06-13,8.73,8.75,8.67,8.58,977612.25,-0.04,-0.46,8.398,8.276,8.352,919333.61,763930.41,688880.31,2
2018-06-12,8.27,8.88,8.71,8.27,2140987.0,0.47,5.7,8.312000000000001,8.212,8.355,843355.39,737143.27,672925.89,1
2018-06-11,8.12,8.28,8.24,8.08,511887.25,0.08,0.98,8.204,8.177999999999999,8.361,539321.6,574597.45,626073.14,0
2018-06-08,8.18,8.23,8.17,8.05,527010.31,-0.03,-0.37,8.187999999999999,8.185,8.375,544088.56,556317.78,624350.49,4
2018-06-07,8.24,8.31,8.2,8.18,439171.25,-0.03,-0.36,8.176,8.193999999999999,8.392999999999999,567552.12,553676.39,635437.43,3
2018-06-06,8.15,8.29,8.24,8.11,597721.12,0.06,0.73,8.154,8.197000000000001,8.419,608527.21,581630.3,638945.25,2
2018-06-05,8.16,8.26,8.17,8.04,620818.06,0.01,0.12,8.112,8.214,8.446,630931.16,588876.65,643867.7,1
2018-06-04,8.12,8.19,8.16,8.07,535722.06,0.04,0.49,8.152000000000001,8.257,8.475,609873.3,592753.26,660586.03,0
2018-06-01,8.05,8.27,8.11,7.92,644328.12,0.02,0.25,8.182,8.31,8.499,568547.0,626154.02,676720.43,4
2018-05-31,8.06,8.11,8.09,7.95,644046.69,0.07,0.87,8.212,8.371,8.52,539800.66,627033.04,677251.31,3
2018-05-30,8.3,8.3,8.03,7.95,709740.88,-0.33,-3.95,8.24,8.427999999999999,8.551,554733.38,613830.2,685156.48,2
2018-05-29,8.29,8.44,8.37,8.26,515528.75,0.07,0.84,8.316,8.498,8.576,546822.14,608708.51,686025.12,1
2018-05-28,8.27,8.33,8.31,8.2,329090.56,0.04,0.48,8.362,8.543,8.593,575633.22,677548.84,694069.31,0
2018-05-25,8.22,8.29,8.26,8.13,500596.41,0.03,0.36,8.437999999999999,8.565,8.61,683761.03,692383.19,732559.12,4
2018-05-24,8.41,8.45,8.23,8.22,718710.31,-0.18,-2.14,8.53,8.592,8.63,714265.42,717198.47,734617.77,3
2018-05-23,8.6,8.6,8.41,8.4,670184.69,-0.18,-2.1,8.616,8.64,8.646,672927.02,696260.2,770083.97,2
2018-05-22,8.67,8.67,8.6,8.5,659584.12,-0.08,-0.92,8.68,8.677,8.648,670594.88,698858.75,766971.49,1
2018-05-21,8.78,8.82,8.69,8.64,869729.62,-0.03,-0.34,8.724,8.692,8.632,779464.46,728418.81,758222.73,0
2018-05-18,8.67,8.72,8.72,8.52,653118.38,0.06,0.69,8.692,8.687000000000001,8.612,701005.35,727286.84,750516.87,4
2018-05-17,8.73,8.76,8.66,8.6,512018.28,-0.07,-0.8,8.654,8.669,8.594,720131.51,727469.58,748277.16,3
2018-05-16,8.78,8.81,8.73,8.68,658524.0,-0.09,-1.02,8.664,8.674,8.574,719593.37,756482.75,748105.76,2
2018-05-15,8.55,8.83,8.82,8.54,1203932.0,0.28,3.28,8.674,8.652999999999999,8.552999999999999,727122.61,763341.73,764243.03,1
2018-05-14,8.5,8.58,8.53,8.47,477434.09,0.0,0.0,8.66,8.642999999999999,8.537,677373.16,710589.79,730527.15,0
2018-05-11,8.74,8.74,8.53,8.51,748749.19,-0.19,-2.18,8.682,8.655,8.543,753568.32,772735.05,755750.95,4
2018-05-10,8.81,8.85,8.71,8.64,509327.59,-0.07,-0.8,8.684,8.667,8.546,734807.64,752037.07,774579.04,3
2018-05-09,8.73,8.83,8.78,8.68,696170.19,0.03,0.34,8.684,8.651,8.527999999999999,793372.13,843907.74,781379.84,2
2018-05-08,8.63,8.8,8.75,8.61,955184.75,0.11,1.27,8.632,8.618,8.497,799560.85,835084.23,778122.74,1
2018-05-07,8.57,8.65,8.64,8.48,858409.88,0.11,1.29,8.626,8.572000000000001,8.462,743806.41,788026.65,757180.95,0
2018-05-04,8.69,8.69,8.54,8.51,654945.81,-0.17,-1.95,8.628,8.537,8.436,791901.79,773746.9,747671.32,4
2018-05-03,8.5,8.72,8.71,8.45,802150.0,0.2,2.35,8.65,8.519,8.417,769266.49,769084.74,769638.35,3
2018-05-02,8.73,8.8,8.52,8.48,727113.81,-0.2,-2.29,8.618,8.472999999999999,8.375,894443.36,739728.78,752050.8,2
2018-04-27,8.75,8.8,8.72,8.56,676412.56,0.08,0.93,8.604,8.453,8.343,870607.6,765144.33,763068.85,4
2018-04-26,8.88,8.94,8.65,8.58,1098886.75,0.01,0.12,8.517999999999999,8.431000000000001,8.296,832246.89,750464.52,767589.59,3
2018-04-25,8.56,8.66,8.65,8.46,541769.31,0.1,1.17,8.446,8.431000000000001,8.263,755592.01,738766.85,740999.7,2
2018-04-24,8.5,8.79,8.55,8.47,1428034.38,0.1,1.18,8.388,8.425,8.229,768903.0,797121.02,741857.84,1
2018-04-23,8.26,8.46,8.45,8.22,607935.0,0.15,1.81,8.328,8.404,8.209,585014.19,718851.93,741931.22,0
2018-04-20,8.26,8.32,8.29,8.16,484609.0,0.0,0.0,8.302,8.375,8.195,659681.06,721161.25,744052.33,4
2018-04-19,8.35,8.48,8.29,8.18,715612.38,-0.07,-0.84,8.344,8.351,8.192,668682.16,726335.26,753470.61,3
2018-04-18,8.4,8.48,8.36,8.17,608324.25,0.12,1.46,8.416,8.335,8.191,721941.69,721595.75,744581.29,2
2018-04-17,8.35,8.41,8.25,8.2,508590.34,-0.08,-0.96,8.462,8.314,8.186,825339.04,770191.96,740127.69,1
2018-04-16,8.5,8.5,8.32,8.18,981269.31,-0.19,-2.23,8.48,8.276,8.187000000000001,852689.67,764372.82,739531.73,0
2018-04-13,8.65,8.72,8.5,8.5,529614.5,-0.15,-1.73,8.448,8.232999999999999,8.187999999999999,782641.44,760993.36,718144.39,4
2018-04-12,8.53,8.69,8.65,8.53,981910.06,0.06,0.7,8.357999999999999,8.16,8.175,783988.36,784714.66,727827.8,3
2018-04-11,8.36,8.62,8.59,8.36,1125311.0,0.25,3.0,8.254,8.095,8.16,721249.8,743232.56,735889.03,2
2018-04-10,8.25,8.35,8.34,8.21,645343.5,0.17,2.08,8.166,8.032,8.158,715044.87,686594.66,739668.43,1
2018-04-09,8.05,8.24,8.16,8.0,631028.12,0.11,1.37,8.072000000000001,8.014,8.167,676055.96,765010.5,756554.41,0
2018-04-04,8.14,8.25,8.05,8.02,536349.12,-0.09,-1.11,8.017999999999999,8.015,8.181000000000001,739345.29,766943.41,754478.61,2
2018-04-03,8.08,8.27,8.13,8.06,668217.25,-0.03,-0.37,7.962000000000001,8.032,8.198,785440.96,780605.96,789276.45,1
2018-04-02,7.94,8.21,8.15,7.87,1094286.38,0.29,3.69,7.936,8.046,8.212,765215.31,767566.83,827577.91,0
2018-03-30,7.89,7.93,7.87,7.81,450398.94,-0.02,-0.25,7.898,8.058,8.211,658144.45,710063.42,819208.46,4
2018-03-29,7.8,7.99,7.89,7.54,947474.75,0.11,1.41,7.956,8.097999999999999,8.224,853965.04,714690.65,835406.73,3
2018-03-28,7.92,7.95,7.77,7.7,766827.5,-0.23,-2.88,8.012,8.142000000000001,8.241,794541.53,675295.41,837943.21,2
2018-03-27,8.05,8.09,8.0,7.95,567089.0,0.05,0.63,8.102,8.19,8.266,775770.95,670940.94,864536.39,1
2018-03-26,7.95,8.02,7.96,7.87,558932.06,-0.19,-2.33,8.156,8.225,8.293,769918.35,728545.51,887415.2,0
2018-03-23,7.84,8.16,8.16,7.7,1429501.88,-0.01,-0.12,8.218,8.283999999999999,8.334,761982.39,792742.2,901691.54,4
2018-03-22,8.2,8.21,8.17,8.03,650357.19,-0.04,-0.49,8.24,8.318999999999999,8.355,575416.26,748098.32,850320.09,3
2018-03-21,8.27,8.32,8.22,8.11,672974.62,-0.05,-0.6,8.272,8.346,8.378,556049.3,742013.81,850819.01,2
2018-03-20,8.18,8.28,8.27,8.14,537826.0,0.0,0.0,8.277999999999999,8.363,8.383,566110.94,797946.95,832526.67,1
2018-03-19,8.24,8.29,8.27,8.18,519252.28,0.0,0.0,8.294,8.378,8.387,687172.66,887588.99,838767.62,0
2018-03-16,8.33,8.39,8.27,8.26,496671.22,-0.06,-0.72,8.35,8.363999999999999,8.386000000000001,823502.01,928353.5,851274.94,4
2018-03-15,8.27,8.37,8.33,8.22,553522.38,0.08,0.97,8.398,8.349,8.386000000000001,920780.37,956122.8,903481.66,3
2018-03-14,8.27,8.3,8.25,8.16,723282.81,-0.07,-0.84,8.42,8.339,8.407,927978.32,1000591.0,919699.13,2
2018-03-13,8.56,8.58,8.35,8.24,1143134.62,-0.19,-2.23,8.448,8.342,8.437000000000001,1029782.96,1058131.84,965068.96,1
2018-03-12,8.53,8.67,8.55,8.53,1200899.0,0.05,0.59,8.462,8.36,8.481,1088005.31,1046284.89,1004942.58,0
2018-03-09,8.46,8.51,8.51,8.39,983063.06,0.07,0.83,8.378,8.383,8.527999999999999,1033205.0,1010640.89,1004158.99,4
2018-03-08,8.42,8.46,8.44,8.33,589512.12,0.07,0.84,8.3,8.39,8.566,991465.23,952541.86,999619.55,3
2018-03-07,8.43,8.6,8.39,8.32,1232306.0,-0.02,-0.24,8.258,8.408999999999999,8.607999999999999,1073203.68,959624.2,1039047.96,2
2018-03-06,8.17,8.45,8.42,8.06,1434246.38,0.3,3.69,8.236,8.402999999999999,8.648,1086480.73,867106.39,1038831.89,1
2018-03-05,8.15,8.22,8.13,8.04,926897.44,0.02,0.25,8.258,8.395,8.685,1004564.46,789946.25,1029384.94,0
2018-03-02,8.15,8.21,8.12,8.08,774364.19,-0.1,-1.22,8.388,8.407,8.748,988076.78,774196.38,1069366.48,4
2018-03-01,8.17,8.3,8.23,8.14,998204.38,-0.05,-0.6,8.48,8.423,8.835,913618.49,850840.51,1086514.04,3
2018-02-28,8.42,8.42,8.28,8.13,1298691.25,-0.24,-2.82,8.56,8.475,8.913,846044.72,838807.25,1117105.37,2
2018-02-27,8.78,8.78,8.53,8.51,1024665.06,-0.24,-2.74,8.57,8.532,8.981,647732.06,872006.08,1119800.05,1
2018-02-26,8.61,8.84,8.78,8.6,844459.0,0.2,2.33,8.532,8.601,9.04,575328.03,963600.27,1138054.67,0
2018-02-23,8.67,8.68,8.58,8.5,402072.75,-0.05,-0.58,8.426,8.672,9.073,560315.98,997677.08,1147987.38,4
2018-02-22,8.45,8.65,8.63,8.36,660335.56,0.3,3.6,8.366,8.741,9.118,788062.53,1046697.24,1196358.88,3
2018-02-14,8.33,8.4,8.33,8.2,307127.91,-0.01,-0.12,8.39,8.806000000000001,9.166,831569.78,1118471.71,1231579.44,2
2018-02-13,8.36,8.47,8.34,8.32,662644.94,0.09,1.09,8.494,8.892999999999999,9.217,1096280.1,1210557.39,1284169.3,1
2018-02-12,8.25,8.35,8.25,8.08,769398.75,-0.03,-0.36,8.67,8.974,9.28,1351872.51,1268823.62,1323208.46,0
2018-02-09,8.4,8.4,8.28,7.88,1540805.5,-0.47,-5.37,8.918,9.088,9.329,1435038.19,1364536.59,1348518.1,4
2018-02-08,8.73,8.85,8.75,8.54,877871.81,-0.1,-1.13,9.116,9.246,9.382,1305331.95,1322187.58,1332379.79,3
2018-02-07,9.41,9.44,8.85,8.51,1630679.5,-0.39,-4.22,9.222000000000001,9.351,9.413,1405373.64,1395403.48,1368630.32,2
2018-02-06,9.31,9.59,9.22,9.03,1940607.0,-0.27,-2.85,9.292,9.429,9.458,1324834.69,1367594.02,1349484.55,1
2018-02-05,9.1,9.59,9.49,9.1,1185227.12,0.21,2.26,9.277999999999999,9.478,9.485,1185774.74,1312509.06,1320450.75,0
2018-02-02,9.1,9.32,9.27,9.06,892274.31,0.0,0.0,9.258,9.472999999999999,9.505,1294034.99,1298297.67,1363291.55,4
2018-02-01,9.12,9.29,9.28,8.92,1378080.25,0.09,0.98,9.376,9.495,9.521,1339043.2,1346020.52,1416597.28,3
2018-01-31,9.1,9.36,9.2,9.04,1227984.75,0.05,0.55,9.48,9.525,9.529,1385433.33,1344687.17,1408625.16,2
2018-01-30,9.3,9.41,9.15,9.11,1245307.25,-0.24,-2.56,9.566,9.541,9.543,1410353.35,1357781.2,1419848.11,1
2018-01-29,9.86,9.98,9.39,9.29,1726528.38,-0.47,-4.77,9.677999999999999,9.586,9.56,1439243.38,1377593.29,1471809.45,0
2018-01-26,9.8,9.98,9.86,9.7,1117315.38,0.06,0.61,9.687999999999999,9.57,9.545,1302560.35,1332499.61,1437031.96,4
2018-01-25,9.56,9.93,9.8,9.52,1610030.88,0.17,1.76,9.613999999999999,9.517999999999999,9.505,1352997.83,1342572.01,1490670.77,3
2018-01-24,9.65,9.73,9.63,9.47,1352584.88,-0.07,-0.72,9.57,9.475,9.461,1303941.0,1341857.16,1501730.88,2
2018-01-23,9.41,9.71,9.71,9.33,1389757.38,0.26,2.75,9.516,9.486,9.434,1305209.05,1331375.08,1568291.85,1
2018-01-22,9.4,9.49,9.44,9.23,1043113.25,-0.04,-0.42,9.494,9.491,9.371,1315943.2,1328392.45,1574469.79,0
2018-01-19,9.69,9.87,9.49,9.41,1369502.75,-0.1,-1.04,9.452,9.536,9.316,1362438.87,1428285.42,1544721.23,4
2018-01-18,9.28,9.62,9.58,9.18,1364746.75,0.22,2.35,9.422,9.547,9.259,1332146.2,1487174.04,1509813.58,3
2018-01-17,9.68,9.74,9.36,9.23,1358925.12,-0.24,-2.5,9.38,9.533,9.191,1379773.32,1472563.15,1493668.13,2
2018-01-16,9.27,9.61,9.6,9.25,1443428.12,0.39,4.24,9.456,9.545,9.15,1357541.1,1481915.01,1456639.88,1
2018-01-15,9.3,9.43,9.23,9.1,1275591.62,-0.11,-1.18,9.488,9.533999999999999,9.096,1340841.7,1566025.6,1417929.99,0
2018-01-12,9.23,9.47,9.34,9.16,1218039.38,-0.04,-0.43,9.62,9.519,9.057,1494131.98,1541564.31,1393055.17,4
2018-01-11,9.68,9.69,9.37,9.26,1602882.38,-0.38,-3.9,9.672,9.492,9.017000000000001,1642201.88,1638769.53,1372700.44,3
2018-01-10,9.7,9.8,9.74,9.51,1247764.0,-0.01,-0.1,9.686,9.447000000000001,8.972000000000001,1565352.98,1661604.6,1346254.28,2
2018-01-09,9.83,9.95,9.76,9.62,1359931.12,-0.12,-1.22,9.634,9.381,8.912,1606288.93,1805208.63,1327598.39,1
2018-01-08,9.63,10.02,9.89,9.63,2042043.0,0.3,3.13,9.58,9.251,8.863,1791209.5,1820547.14,1302752.22,0
2018-01-05,9.42,9.78,9.6,9.38,1958388.88,0.16,1.7,9.418,9.095,8.8,1588996.65,1661157.03,1269314.62,4
2018-01-04,9.46,9.54,9.44,9.34,1218637.88,-0.03,-0.32,9.312000000000001,8.971,8.764,1635337.18,1532453.13,1219085.96,3
2018-01-03,9.45,9.58,9.48,9.38,1452443.75,0.0,0.0,9.208,8.849,8.746,1757856.22,1514773.1,1220368.03,2
2018-01-02,9.16,9.68,9.49,9.16,2284534.0,0.42,4.63,9.128,8.754,8.721,2004128.32,1431364.75,1247715.78,1
2017-12-29,9.01,9.12,9.08,8.96,1030978.75,0.0,0.0,8.922,8.657,8.697000000000001,1849884.77,1269834.38,1192349.48,4
2017-12-28,8.98,9.28,9.07,8.81,2190091.5,0.15,1.68,8.772,8.595,8.696,1733317.41,1244546.03,1196513.44,3
2017-12-27,8.99,9.09,8.92,8.83,1831233.12,-0.16,-1.76,8.63,8.541,8.693999999999999,1429569.08,1106631.35,1170172.38,2
2017-12-26,8.54,9.2,9.08,8.46,2683804.25,0.62,7.33,8.49,8.496,8.704,1271689.98,1030903.95,1183391.89,1
2017-12-25,8.57,8.8,8.46,8.32,1513316.25,0.14,1.68,8.38,8.443,8.672,858601.17,849988.15,1085240.83,0
2017-12-22,8.39,8.47,8.33,8.3,448141.91,-0.02,-0.24,8.392000000000001,8.474,8.663,689783.98,784957.3,1054838.01,4
2017-12-21,8.17,8.46,8.36,8.14,671349.88,0.14,1.7,8.418,8.505,8.668,755774.66,877472.21,1097238.65,3
2017-12-20,8.52,8.53,8.22,8.2,1041837.62,-0.3,-3.52,8.452,8.557,8.677999999999999,783693.62,905718.8,1170592.02,2
2017-12-19,8.52,8.56,8.53,8.41,618360.19,0.01,0.12,8.502,8.642000000000001,8.702,790117.92,925962.96,1245463.67,1
2017-12-18,8.41,8.54,8.52,8.35,669230.31,0.07,0.83,8.506,8.687999999999999,8.725,841375.14,1064066.81,1305408.41,0
2017-12-15,8.47,8.58,8.46,8.31,778095.31,-0.06,-0.7,8.556000000000001,8.736,8.742,880130.62,1114864.59,1350033.16,4
2017-12-14,8.43,8.66,8.53,8.39,810944.69,0.06,0.71,8.592,8.797,8.754,999169.76,1148480.86,1409315.87,3
2017-12-13,8.49,8.5,8.47,8.3,1073959.12,-0.08,-0.94,8.662,8.846,8.748,1027743.97,1233713.4,1409514.06,2
2017-12-12,8.79,8.87,8.55,8.53,874646.25,-0.23,-2.62,8.782,8.911,8.743,1061808.0,1335879.84,1399624.6,1
2017-12-11,8.61,8.79,8.77,8.54,863007.75,0.14,1.62,8.87,8.9,8.744,1286758.47,1320493.51,1413736.05,0
2017-12-08,8.81,8.81,8.64,8.52,1373291.0,-0.24,-2.7,8.916,8.852,8.741,1349598.55,1324718.72,1466803.04,4
2017-12-07,9.03,9.15,8.88,8.8,953815.75,-0.2,-2.2,9.002,8.831,8.735,1297791.95,1317005.09,1506578.65,3
2017-12-06,8.93,9.11,9.07,8.73,1244279.25,0.07,0.78,9.03,8.798,8.695,1439682.82,1435465.24,1512349.81,2
2017-12-05,8.92,9.2,8.99,8.87,1999398.62,-0.02,-0.22,9.04,8.761000000000001,8.644,1609951.67,1564964.39,1522279.23,1
2017-12-04,9.02,9.1,9.0,8.75,1177208.12,-0.07,-0.77,8.93,8.761000000000001,8.589,1354228.55,1546750.02,1456276.74,0
2017-12-01,9.04,9.13,9.07,8.88,1114258.0,0.06,0.67,8.788,8.748,8.529,1299838.9,1585201.74,1417627.14,4
2017-11-30,9.08,9.13,9.02,8.85,1663270.12,-0.1,-1.1,8.66,8.71,8.468,1336218.22,1670150.88,1399917.39,3
2017-11-29,8.47,9.17,9.12,8.39,2095623.5,0.67,7.93,8.566,8.65,8.408999999999999,1431247.65,1585314.73,1363276.96,2
2017-11-28,8.29,8.49,8.44,8.22,720783.0,0.16,1.93,8.482000000000001,8.574,8.362,1519977.1,1463369.37,1288266.84,1
2017-11-27,8.38,8.4,8.29,8.16,905259.88,-0.15,-1.78,8.592,8.588,8.35,1739271.5,1506978.58,1275553.6,0
2017-11-24,8.4,8.48,8.43,8.16,1296154.62,-0.1,-1.17,8.708,8.63,8.349,1870564.57,1608887.36,1265845.21,4
2017-11-23,8.7,9.02,8.55,8.46,2138417.25,-0.15,-1.72,8.76,8.638,8.339,2004083.53,1696152.22,1234752.48,3
2017-11-22,8.82,8.83,8.7,8.61,2539270.75,-0.29,-3.23,8.734,8.592,8.328,1739381.8,1589234.38,1182601.82,2
2017-11-21,8.81,9.0,8.99,8.72,1817255.0,0.13,1.47,8.666,8.526,8.3,1406761.64,1479594.08,1097252.06,1
2017-11-20,8.57,8.93,8.87,8.53,1561725.25,0.17,1.95,8.584,8.416,8.245,1274685.66,1365803.45,1020454.5,0
2017-11-17,8.49,8.88,8.69,8.36,1963749.38,0.27,3.21,8.552,8.309,8.192,1347210.14,1250052.54,958948.31,4
2017-11-16,8.35,8.54,8.42,8.33,814908.62,0.07,0.84,8.516,8.226,8.151,1388220.91,1129683.91,875109.8,3
2017-11-15,8.5,8.53,8.36,8.31,876169.94,-0.22,-2.56,8.45,8.168,8.121,1439086.96,1141239.2,849070.11,2
2017-11-14,8.65,8.7,8.58,8.41,1156875.12,-0.12,-1.38,8.386000000000001,8.15,8.101,1552426.52,1113164.31,826390.97,1
2017-11-13,8.51,8.85,8.71,8.35,1924347.62,0.2,2.35,8.248,8.112,8.068,1456921.24,1044128.61,812477.51,0
2017-11-10,8.1,8.55,8.51,8.04,2168803.25,0.42,5.19,8.066,8.068,8.026,1152894.95,922803.07,736957.06,4
2017-11-09,8.05,8.22,8.09,7.92,1069238.88,0.05,0.62,7.936,8.04,7.995,871146.91,773352.74,659984.04,3
2017-11-08,7.9,8.16,8.04,7.87,1442867.75,0.15,1.9,7.886,8.062999999999999,7.981,843391.44,775969.27,625202.72,2
2017-11-07,7.8,7.99,7.89,7.78,679348.69,0.09,1.15,7.914,8.074,7.9670000000000005,673902.09,714910.05,568050.52,1
2017-11-06,7.85,7.85,7.8,7.71,404216.19,-0.06,-0.76,7.976,8.073,7.962000000000001,631335.98,675105.56,554079.75,0
2017-11-03,7.84,7.88,7.86,7.65,760063.06,0.02,0.26,8.07,8.075,7.961,692711.19,667844.08,563341.6,4
2017-11-02,8.1,8.15,7.84,7.82,930461.5,-0.34,-4.16,8.144,8.076,7.95,675558.57,620535.7,546162.71,3
2017-11-01,8.2,8.36,8.18,8.15,595421.0,-0.02,-0.24,8.24,8.073,7.932,708547.09,556901.02,517262.91,2
2017-10-31,8.27,8.28,8.2,8.1,466518.16,-0.07,-0.85,8.234,8.052,7.901,755918.01,539617.63,520089.0,1
2017-10-30,8.24,8.35,8.27,8.03,711092.25,0.04,0.49,8.17,8.023,7.858,718875.13,580826.4,513559.65,0
2017-10-27,8.3,8.43,8.23,8.2,674299.94,-0.09,-1.08,8.08,7.983,7.811,642976.96,551111.04,503283.04,4
2017-10-26,8.13,8.37,8.32,8.1,1095404.12,0.17,2.09,8.008,7.95,7.772,565512.82,546615.34,500119.67,3
2017-10-25,7.95,8.18,8.15,7.9,832275.56,0.27,3.43,7.906000000000001,7.899,7.7379999999999995,405254.95,474436.17,466512.33,2
2017-10-24,7.84,7.97,7.88,7.84,281303.78,0.08,1.03,7.87,7.86,7.716,323317.26,421191.0,443825.72,1
2017-10-23,7.84,7.92,7.82,7.77,331601.38,-0.05,-0.64,7.876,7.851,7.71,442777.68,433053.95,446902.6,0
2017-10-20,7.78,7.89,7.87,7.76,286979.28,0.06,0.77,7.886,7.846,7.709,459245.13,458839.12,448849.26,4
2017-10-19,7.97,7.98,7.81,7.8,294114.75,-0.16,-2.01,7.892,7.824,7.7,527717.86,471789.71,450213.41,3
2017-10-18,7.91,7.99,7.97,7.85,422587.09,0.06,0.76,7.892,7.791,7.697,543617.39,477624.8,455387.59,2
2017-10-17,8.0,8.2,7.91,7.89,878605.88,0.04,0.51,7.85,7.749,7.688,519064.73,500560.37,472710.06,1
